num.roi,param,v,p,m,p.fdr,roi,hemi,community,community.short
233,distractor,3084,0.00985893281579101,0.0165882648733065,0.221825988355298,3a_R,R,somatosensory and motor cortex,M1 and S1
233,incongruency,2632,0.232702164765363,0.0240286243007595,0.386049674265118,3a_R,R,somatosensory and motor cortex,M1 and S1
233,target,3860,1.87243457134143e-07,0.0413969830351191,3.96515556284068e-06,3a_R,R,somatosensory and motor cortex,M1 and S1
234,congruency,3071,0.0111386255534946,0.024651235021036,0.412332192811096,6d_R,R,premotor cortex,PM
234,distractor,2750,0.125459732376681,0.0125808947826184,0.636133854304297,6d_R,R,premotor cortex,PM
234,incongruency,1729,0.993241951650285,-0.0276028267793695,0.994356050711741,6d_R,R,premotor cortex,PM
234,target,3291,0.00108764389079178,0.0300319602096964,0.00221215706601719,6d_R,R,premotor cortex,PM
235,congruency,3072,0.0110352979656594,0.0244097224644942,0.412332192811096,6mp_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.
235,distractor,2676,0.187837258301884,0.0136643237688963,0.690010690627406,6mp_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.
235,incongruency,2459,0.453454576455201,0.0153307680904504,0.616013764241027,6mp_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.
235,target,3299,0.000988910412109613,0.0198438366857994,0.00205784825641307,6mp_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.
236,congruency,2602,0.266422312330286,0.00443329360758544,0.999998713932226,6v_R,R,premotor cortex,PM
236,distractor,2057,0.904492082364729,-0.00502552888006039,0.999918495817204,6v_R,R,premotor cortex,PM
236,incongruency,2553,0.326342862459622,0.0135239250628844,0.510797523849843,6v_R,R,premotor cortex,PM
236,target,3807,4.94839014454563e-07,0.0509328331242306,7.42258521681844e-06,6v_R,R,premotor cortex,PM
237,congruency,2924,0.0388069866601262,0.0230121038216479,0.611437324718835,p24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
237,distractor,2755,0.121840211876396,0.0113023911090183,0.62660680393575,p24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
237,incongruency,2618,0.248136124492971,0.0126438772418868,0.409766077144357,p24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
237,target,2781,0.104201333654642,0.0200246104724842,0.116498385452394,p24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
238,congruency,2464,0.446441961027047,0.00667656818678716,0.999998713932226,33pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
238,distractor,3206,0.00285496402037291,0.028136209837462,0.114198560814917,33pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
238,incongruency,2763,0.116202717701102,0.0424868992150416,0.252005893809618,33pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
238,target,2866,0.0594776162735373,0.0110393553291268,0.0695192917482904,33pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
239,congruency,2794,0.0961105976239711,0.0140240780781234,0.768884780991769,a24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
239,distractor,2585,0.286571485384263,0.00667841344735284,0.818775672526466,a24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
239,incongruency,3116,0.00724123922713578,0.0510453948256489,0.0407319706526387,a24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
239,target,3613,1.29835350243967e-05,0.0290899041914683,6.77401827359826e-05,a24pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
240,congruency,2230,0.756328529068372,-0.00769428832875362,0.999998713932226,p32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
240,distractor,2448,0.46893045529207,0.00121318267725253,0.999496041303893,p32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
240,incongruency,3539,4.0066630431962e-05,0.0808847208293679,0.000975915856805035,p32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
240,target,3593,1.77203674368793e-05,0.0322641445019133,8.3938582595744e-05,p32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
241,congruency,2147,0.838584745746625,-0.00842798114018665,0.999998713932226,a24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
241,distractor,1680,0.995897413910897,-0.0133676345001388,0.999918495817204,a24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
241,incongruency,2677,0.186883912394063,0.0203182126661682,0.345016453650578,a24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
241,target,3297,0.00101279112546159,0.025614089240286,0.00209542991474811,a24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
242,congruency,2666,0.19753511829257,0.0114922300193609,0.94570476264281,d32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
242,distractor,2445,0.473160308163498,0.00131679629696947,0.999496041303893,d32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
242,incongruency,2961,0.0289923426034602,0.0427594221245783,0.109865719339428,d32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
242,target,3630,9.9296563846687e-06,0.0357266576983807,5.49950199766267e-05,d32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
243,congruency,2341,0.6183705468336,8.99926506444983e-05,0.999998713932226,8BM_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
243,distractor,2425,0.501413679725521,0.00094060470135628,0.999918495817204,8BM_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
243,incongruency,3622,1.1270061099283e-05,0.0919774871254178,0.000343477296043632,8BM_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
243,target,3598,1.64020569358973e-05,0.0474298553645531,8.10390614884134e-05,8BM_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
244,congruency,3088,0.00949192464095037,0.0239208250783274,0.412332192811096,p32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
244,distractor,2144,0.841172573604746,-0.00145009124841726,0.999918495817204,p32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
244,incongruency,2266,0.714633505445612,-0.00591344698454461,0.82862054015982,p32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
244,target,3028,0.0164527944510202,0.0174653464467214,0.0224356287968457,p32_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
245,congruency,2600,0.268755104517363,0.0150226677386027,0.999998713932226,10r_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
245,distractor,2499,0.397940643927427,0.00697187547630343,0.967963728472119,10r_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
245,incongruency,2233,0.752984113703422,-0.00645564818050954,0.852434845701987,10r_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
245,target,3385,0.000339042086581312,0.027963671367541,0.00084760521645328,10r_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
246,congruency,2814,0.0845800043678987,0.0106877829025144,0.768884780991769,47m_R,R,orbital and polar frontal cortex,oFC and pFC
246,distractor,2389,0.552156783611939,0.010227348456962,0.999918495817204,47m_R,R,orbital and polar frontal cortex,oFC and pFC
246,incongruency,2326,0.638464584037198,-0.00191614569583721,0.773896465499634,47m_R,R,orbital and polar frontal cortex,oFC and pFC
246,target,3524,4.99473451022241e-05,0.0291110740654958,0.00018537159007011,47m_R,R,orbital and polar frontal cortex,oFC and pFC
247,congruency,2179,0.809284729691891,-0.00458100111339672,0.999998713932226,8Av_R,R,dorsolateral prefrontal cortex,dlPFC
247,distractor,2282,0.695070622795366,0.000607513831560894,0.999918495817204,8Av_R,R,dorsolateral prefrontal cortex,dlPFC
247,incongruency,2766,0.114137137016194,0.0260692396116896,0.250544934913596,8Av_R,R,dorsolateral prefrontal cortex,dlPFC
247,target,3550,3.40281659800531e-05,0.0325212660852961,0.00014583499705737,8Av_R,R,dorsolateral prefrontal cortex,dlPFC
248,congruency,2018,0.925880458624615,-0.0107865884578563,0.999998713932226,8Ad_R,R,dorsolateral prefrontal cortex,dlPFC
248,distractor,2072,0.895156442473336,-0.00236132265555259,0.999918495817204,8Ad_R,R,dorsolateral prefrontal cortex,dlPFC
248,incongruency,3037,0.015189036316606,0.050241653861191,0.0708301107143726,8Ad_R,R,dorsolateral prefrontal cortex,dlPFC
248,target,3489,8.26692857732639e-05,0.0313569749083109,0.000278139653068925,8Ad_R,R,dorsolateral prefrontal cortex,dlPFC
249,congruency,2339,0.621069618422879,-0.00239687620233321,0.999998713932226,9m_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
249,distractor,2635,0.229465702208617,0.00441571839933332,0.728458950569831,9m_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
249,incongruency,2476,0.429683954289861,0.0148568736062293,0.601891920406031,9m_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
249,target,3325,0.00072208188085346,0.0268833144921429,0.00162468423192029,9m_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
250,congruency,2167,0.820634658558928,-0.00694285486778271,0.999998713932226,8BL_R,R,dorsolateral prefrontal cortex,dlPFC
250,distractor,1853,0.978845586585839,-0.0152453617847686,0.999918495817204,8BL_R,R,dorsolateral prefrontal cortex,dlPFC
250,incongruency,3111,0.00760478248449379,0.0509857270842125,0.0414806317336025,8BL_R,R,dorsolateral prefrontal cortex,dlPFC
250,target,3314,0.000825631705625406,0.0286947509496834,0.00179052659051293,8BL_R,R,dorsolateral prefrontal cortex,dlPFC
251,congruency,1985,0.940940466101042,-0.0156275252652919,0.999998713932226,9p_R,R,dorsolateral prefrontal cortex,dlPFC
251,distractor,2093,0.881002107225211,-0.00340202472156593,0.999918495817204,9p_R,R,dorsolateral prefrontal cortex,dlPFC
251,incongruency,2972,0.0265078490672264,0.0469302494287176,0.103726365915234,9p_R,R,dorsolateral prefrontal cortex,dlPFC
251,target,2965,0.0280673794471263,0.0163769284137217,0.0355783683132587,9p_R,R,dorsolateral prefrontal cortex,dlPFC
252,congruency,2032,0.918668245389558,-0.0095321881585048,0.999998713932226,10d_R,R,orbital and polar frontal cortex,oFC and pFC
252,distractor,2630,0.234873824364374,0.00611907276040281,0.728918765268748,10d_R,R,orbital and polar frontal cortex,oFC and pFC
252,incongruency,2965,0.0280673794471263,0.0290942835290066,0.108368751729971,10d_R,R,orbital and polar frontal cortex,oFC and pFC
252,target,2895,0.0482626426310649,0.0169470073936267,0.0581088673818842,10d_R,R,orbital and polar frontal cortex,oFC and pFC
253,congruency,2618,0.248136124492971,0.0112650565246482,0.999998713932226,8C_R,R,dorsolateral prefrontal cortex,dlPFC
253,distractor,2576,0.297523510813157,0.00278303375099369,0.823911260713359,8C_R,R,dorsolateral prefrontal cortex,dlPFC
253,incongruency,2889,0.0504323296494253,0.0352938453313284,0.152404159333273,8C_R,R,dorsolateral prefrontal cortex,dlPFC
253,target,3863,1.77040814682514e-07,0.0429376948581582,3.96515556284068e-06,8C_R,R,dorsolateral prefrontal cortex,dlPFC
254,congruency,3238,0.00200493327439028,0.0227563238360804,0.251623344529506,44_R,R,inferior frontal cortex,iFC
254,distractor,2515,0.376237200746379,0.00386098453508396,0.934106153577217,44_R,R,inferior frontal cortex,iFC
254,incongruency,2460,0.452050820310248,0.00672995722880978,0.616013764241027,44_R,R,inferior frontal cortex,iFC
254,target,3547,3.5583554547063e-05,0.0318801925568048,0.000148954414383055,44_R,R,inferior frontal cortex,iFC
255,congruency,2485,0.417196390043528,0.00219142435533655,0.999998713932226,45_R,R,inferior frontal cortex,iFC
255,distractor,1996,0.936212926632732,-0.00601171818989656,0.999918495817204,45_R,R,inferior frontal cortex,iFC
255,incongruency,2439,0.481628623055071,0.0091948660653035,0.646963822014275,45_R,R,inferior frontal cortex,iFC
255,target,3043,0.0143936519055474,0.0187263305548669,0.0199296718692195,45_R,R,inferior frontal cortex,iFC
256,congruency,2516,0.374892857560915,0.00386179947716589,0.999998713932226,47l_R,R,inferior frontal cortex,iFC
256,distractor,2154,0.832440169901467,-0.00545763298881787,0.999918495817204,47l_R,R,inferior frontal cortex,iFC
256,incongruency,2753,0.123279118081999,0.0380577799291672,0.261061661820704,47l_R,R,inferior frontal cortex,iFC
256,target,3113,0.00745747995435975,0.0236761088830171,0.0112802217797038,47l_R,R,inferior frontal cortex,iFC
257,congruency,2470,0.438049069863892,-7.01068047735045e-05,0.999998713932226,a47r_R,R,orbital and polar frontal cortex,oFC and pFC
257,distractor,2872,0.0570036022772535,0.0128866122109234,0.524072591282999,a47r_R,R,orbital and polar frontal cortex,oFC and pFC
257,incongruency,2562,0.314929090669427,0.00689475023826987,0.497256458951727,a47r_R,R,orbital and polar frontal cortex,oFC and pFC
257,target,3343,0.000578121492377201,0.0266515903846434,0.00133412652087046,a47r_R,R,orbital and polar frontal cortex,oFC and pFC
258,congruency,2367,0.582803609956472,0.00633420894351047,0.999998713932226,6r_R,R,premotor cortex,PM
258,distractor,2605,0.262942436670797,0.00428998817199311,0.769587619524285,6r_R,R,premotor cortex,PM
258,incongruency,2916,0.041250743026615,0.0359353344233339,0.137502476755383,6r_R,R,premotor cortex,PM
258,target,3721,2.22759546588128e-06,0.0408915869681753,2.00483591929315e-05,6r_R,R,premotor cortex,PM
259,congruency,2684,0.1802946231264,0.00793911407397824,0.928397170351329,IFJa_R,R,inferior frontal cortex,iFC
259,distractor,3181,0.00373199987135765,0.0206195647571508,0.134351995368875,IFJa_R,R,inferior frontal cortex,iFC
259,incongruency,2964,0.028296285173937,0.0543977340900792,0.108368751729971,IFJa_R,R,inferior frontal cortex,iFC
259,target,3619,1.18157730306344e-05,0.0437591095860069,6.34877356869907e-05,IFJa_R,R,inferior frontal cortex,iFC
260,congruency,1973,0.94577954240611,-0.00994488157028886,0.999998713932226,IFJp_R,R,inferior frontal cortex,iFC
260,distractor,2699,0.166672925148949,0.00677267651770771,0.690010690627406,IFJp_R,R,inferior frontal cortex,iFC
260,incongruency,2583,0.288988681352424,0.0272844960952765,0.462381890163879,IFJp_R,R,inferior frontal cortex,iFC
260,target,3405,0.000261042395896407,0.0317844703653765,0.000685950821333625,IFJp_R,R,inferior frontal cortex,iFC
261,congruency,2969,0.0271671212562348,0.0181627107900674,0.594368035350911,IFSp_R,R,inferior frontal cortex,iFC
261,distractor,2651,0.21263701022436,0.00537104893998126,0.712224063538622,IFSp_R,R,inferior frontal cortex,iFC
261,incongruency,2792,0.0973243370847597,0.0234245514632553,0.228998440199435,IFSp_R,R,inferior frontal cortex,iFC
261,target,3593,1.77203674368793e-05,0.0432095688273591,8.3938582595744e-05,IFSp_R,R,inferior frontal cortex,iFC
262,congruency,2898,0.0472061521332083,0.0158299438087092,0.611437324718835,IFSa_R,R,inferior frontal cortex,iFC
262,distractor,2127,0.855320653557604,-0.00779057642255063,0.999918495817204,IFSa_R,R,inferior frontal cortex,iFC
262,incongruency,2055,0.905689089539715,-0.0130811195699109,0.953356936357595,IFSa_R,R,inferior frontal cortex,iFC
262,target,3257,0.00161627453277383,0.0298904453736593,0.00311154455507262,IFSa_R,R,inferior frontal cortex,iFC
263,congruency,2245,0.73936450265305,-0.00641148226314947,0.999998713932226,p9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
263,distractor,2450,0.466112470762062,0.00173094203781457,0.999496041303893,p9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
263,incongruency,2992,0.0224460236063737,0.0439689853546973,0.0907929044752193,p9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
263,target,3694,3.50712524497581e-06,0.0475456233029801,2.38219827960621e-05,p9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
264,congruency,2369,0.580035340060331,0.000911950864398568,0.999998713932226,46_R,R,dorsolateral prefrontal cortex,dlPFC
264,distractor,2330,0.633140787328026,-0.000332359055742922,0.999918495817204,46_R,R,dorsolateral prefrontal cortex,dlPFC
264,incongruency,2669,0.19459445629334,0.0243575653380522,0.350270021328013,46_R,R,dorsolateral prefrontal cortex,dlPFC
264,target,3006,0.0199262420644913,0.0211824345689029,0.0264702846613169,46_R,R,dorsolateral prefrontal cortex,dlPFC
265,congruency,2705,0.161415254253375,0.00801464352682883,0.928397170351329,a9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
265,distractor,2236,0.749615294500524,-0.00271449140734982,0.999918495817204,a9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
265,incongruency,2818,0.0824038810795207,0.0157208262985738,0.210392887862606,a9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
265,target,3461,0.000122417859246433,0.0380250571382421,0.000383221124597529,a9-46v_R,R,dorsolateral prefrontal cortex,dlPFC
266,congruency,2644,0.219909237616514,0.0127861914526172,0.965455189535917,9-46d_R,R,dorsolateral prefrontal cortex,dlPFC
266,distractor,2074,0.893863406709032,-0.00747243498199306,0.999918495817204,9-46d_R,R,dorsolateral prefrontal cortex,dlPFC
266,incongruency,2813,0.0851307111567154,0.0423594758898183,0.214315077037885,9-46d_R,R,dorsolateral prefrontal cortex,dlPFC
266,target,3108,0.00783054015198944,0.0235120316433217,0.0117949558774736,9-46d_R,R,dorsolateral prefrontal cortex,dlPFC
267,congruency,2400,0.536703815794497,0.00279759715877479,0.999998713932226,9a_R,R,dorsolateral prefrontal cortex,dlPFC
267,distractor,2393,0.546545423544799,-0.00197082592264479,0.999918495817204,9a_R,R,dorsolateral prefrontal cortex,dlPFC
267,incongruency,2759,0.118997892774789,0.0278953161811655,0.256522403586371,9a_R,R,dorsolateral prefrontal cortex,dlPFC
267,target,3232,0.00214424446430102,0.0238969336052947,0.0039790103461256,9a_R,R,dorsolateral prefrontal cortex,dlPFC
268,congruency,2756,0.1211252003527,0.0154583070624547,0.792819493217671,10v_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
268,distractor,2425,0.501413679725521,-0.00127223493031454,0.999918495817204,10v_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
268,incongruency,2247,0.737057563329203,-0.00650414271882604,0.839685831640864,10v_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
268,target,3315,0.00081568210692819,0.0263647485836099,0.00179052169813505,10v_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
269,congruency,2467,0.442242274764489,0.00390140728054467,0.999998713932226,a10p_R,R,orbital and polar frontal cortex,oFC and pFC
269,distractor,2553,0.326342862459622,0.00810884343545714,0.863848753569588,a10p_R,R,orbital and polar frontal cortex,oFC and pFC
269,incongruency,2127,0.855320653557604,-0.00987517728581083,0.921902500840531,a10p_R,R,orbital and polar frontal cortex,oFC and pFC
269,target,3631,9.77319834885749e-06,0.0272657696063231,5.49742407123234e-05,a10p_R,R,orbital and polar frontal cortex,oFC and pFC
270,congruency,2503,0.392482175047144,0.00857472857083681,0.999998713932226,10pp_R,R,orbital and polar frontal cortex,oFC and pFC
270,distractor,1912,0.965726853913798,-0.0102124211306596,0.999918495817204,10pp_R,R,orbital and polar frontal cortex,oFC and pFC
270,incongruency,2283,0.693828390570736,-0.00278916886241962,0.816268694789102,10pp_R,R,orbital and polar frontal cortex,oFC and pFC
270,target,3150,0.0051506225515229,0.0181741200890559,0.00858437091920484,10pp_R,R,orbital and polar frontal cortex,oFC and pFC
271,congruency,2766,0.114137137016194,0.0102359281366688,0.792819493217671,11l_R,R,orbital and polar frontal cortex,oFC and pFC
271,distractor,2699,0.166672925148949,0.00603324008565611,0.690010690627406,11l_R,R,orbital and polar frontal cortex,oFC and pFC
271,incongruency,2240,0.745085930051884,-0.00639906779106923,0.84615436851318,11l_R,R,orbital and polar frontal cortex,oFC and pFC
271,target,3946,3.59740356468345e-08,0.0392448116915246,1.22462822194606e-06,11l_R,R,orbital and polar frontal cortex,oFC and pFC
272,congruency,2206,0.782182976375962,-0.00481921522409392,0.999998713932226,13l_R,R,orbital and polar frontal cortex,oFC and pFC
272,distractor,2674,0.189752939922537,0.00739188042313476,0.690010690627406,13l_R,R,orbital and polar frontal cortex,oFC and pFC
272,incongruency,2308,0.662078381519558,-0.00505795097662858,0.791854542681199,13l_R,R,orbital and polar frontal cortex,oFC and pFC
272,target,3122,0.00682528334563788,0.0216834490271653,0.010500435916366,13l_R,R,orbital and polar frontal cortex,oFC and pFC
273,congruency,2370,0.578649709675631,0.00161761475161288,0.999998713932226,OFC_R,R,orbital and polar frontal cortex,oFC and pFC
273,distractor,2071,0.895798666345358,-0.00671941781860377,0.999918495817204,OFC_R,R,orbital and polar frontal cortex,oFC and pFC
273,incongruency,2405,0.529659959630515,0.00334686649041212,0.683432205974858,OFC_R,R,orbital and polar frontal cortex,oFC and pFC
273,target,3460,0.000124124972319422,0.0304144686540247,0.000383962560491359,OFC_R,R,orbital and polar frontal cortex,oFC and pFC
274,congruency,2378,0.567530987765581,-0.000657786814522221,0.999998713932226,47s_R,R,orbital and polar frontal cortex,oFC and pFC
274,distractor,2148,0.837716060184909,-0.00617940359433612,0.999918495817204,47s_R,R,orbital and polar frontal cortex,oFC and pFC
274,incongruency,2478,0.426902391315864,0.00598226127693792,0.600331487787934,47s_R,R,orbital and polar frontal cortex,oFC and pFC
274,target,3113,0.00745747995435975,0.0235137720894732,0.0112802217797038,47s_R,R,orbital and polar frontal cortex,oFC and pFC
275,congruency,2326,0.638464584037198,-0.00232600463787018,0.999998713932226,LIPd_R,R,superior parietal cortex,sP
275,distractor,2086,0.885862862983806,-0.0051339418933559,0.999918495817204,LIPd_R,R,superior parietal cortex,sP
275,incongruency,2672,0.191680590052946,0.0256297374134543,0.350270021328013,LIPd_R,R,superior parietal cortex,sP
275,target,3171,0.00414573125111538,0.0189693144614615,0.00704739015588652,LIPd_R,R,superior parietal cortex,sP
276,congruency,2757,0.120413145552899,0.0101428566006014,0.792819493217671,6a_R,R,premotor cortex,PM
276,distractor,2172,0.815958115506725,-0.00191451846102779,0.999918495817204,6a_R,R,premotor cortex,PM
276,incongruency,3280,0.00123818178392568,0.0579472188117085,0.0131101600650954,6a_R,R,premotor cortex,PM
276,target,3661,6.03505587098082e-06,0.0281201529183593,3.87967877420196e-05,6a_R,R,premotor cortex,PM
277,congruency,1654,0.996887058746269,-0.0215264981781661,0.999998713932226,i6-8_R,R,dorsolateral prefrontal cortex,dlPFC
277,distractor,2612,0.254914069948116,0.00886087715620134,0.764742209844349,i6-8_R,R,dorsolateral prefrontal cortex,dlPFC
277,incongruency,3252,0.00171127416251066,0.07228650354946,0.0155778610373489,i6-8_R,R,dorsolateral prefrontal cortex,dlPFC
277,target,3145,0.0054197351375956,0.0204501115525285,0.00895002132813952,i6-8_R,R,dorsolateral prefrontal cortex,dlPFC
278,congruency,1973,0.94577954240611,-0.0161153809031947,0.999998713932226,s6-8_R,R,dorsolateral prefrontal cortex,dlPFC
278,distractor,2260,0.721812306671507,-0.00480308166703237,0.999918495817204,s6-8_R,R,dorsolateral prefrontal cortex,dlPFC
278,incongruency,3838,2.8144847470754e-07,0.0937730192301299,5.06607254473572e-05,s6-8_R,R,dorsolateral prefrontal cortex,dlPFC
278,target,3179,0.00381165475875951,0.0240742051880091,0.00659709477477607,s6-8_R,R,dorsolateral prefrontal cortex,dlPFC
279,congruency,2796,0.0949080237078471,0.00935787420750829,0.768884780991769,43_R,R,posterior opercular cortex,pOperc
279,distractor,2815,0.0840319741448299,0.0124601276954196,0.605030213842775,43_R,R,posterior opercular cortex,pOperc
279,incongruency,2191,0.797504476954955,-0.0033614314103692,0.877986580133895,43_R,R,posterior opercular cortex,pOperc
279,target,3816,4.2056962614832e-07,0.039425859657747,6.8820484278816e-06,43_R,R,posterior opercular cortex,pOperc
280,congruency,2659,0.204500356142245,0.00811031078340987,0.94570476264281,OP4_R,R,posterior opercular cortex,pOperc
280,distractor,2045,0.911508499983843,-0.00508515827453327,0.999918495817204,OP4_R,R,posterior opercular cortex,pOperc
280,incongruency,2142,0.842882600376295,-0.00130986272823411,0.911224432839238,OP4_R,R,posterior opercular cortex,pOperc
280,target,3577,2.26482931699182e-05,0.0329056552210776,0.000103207411913551,OP4_R,R,posterior opercular cortex,pOperc
281,congruency,2658,0.205507186843671,0.0064385317594312,0.94570476264281,OP1_R,R,posterior opercular cortex,pOperc
281,distractor,2395,0.543736183234347,0.000289366060401064,0.999918495817204,OP1_R,R,posterior opercular cortex,pOperc
281,incongruency,2013,0.928334323475736,-0.0148194919882965,0.96311341916791,OP1_R,R,posterior opercular cortex,pOperc
281,target,3438,0.00016783020023916,0.0225824049076163,0.00048724896843627,OP1_R,R,posterior opercular cortex,pOperc
282,congruency,2234,0.751863875507029,-0.0083146145218744,0.999998713932226,OP2-3_R,R,posterior opercular cortex,pOperc
282,distractor,2524,0.364194038654113,0.00364246537993545,0.916852125283081,OP2-3_R,R,posterior opercular cortex,pOperc
282,incongruency,3014,0.0185972243814898,0.0451771184888568,0.0796633988841722,OP2-3_R,R,posterior opercular cortex,pOperc
282,target,3302,0.00095405719230401,0.0288005075493096,0.00202035640723202,OP2-3_R,R,posterior opercular cortex,pOperc
283,congruency,2046,0.910938887921085,-0.0118938982770415,0.999998713932226,52_R,R,insular and frontal opercular cortex,insular and FO
283,distractor,2204,0.784263662699018,-0.0023626578433393,0.999918495817204,52_R,R,insular and frontal opercular cortex,insular and FO
283,incongruency,2793,0.0967160690102248,0.022394804947823,0.228998440199435,52_R,R,insular and frontal opercular cortex,insular and FO
283,target,2747,0.127667124650707,0.0101019944240653,0.141852360723008,52_R,R,insular and frontal opercular cortex,insular and FO
284,congruency,2049,0.909213681690942,-0.0107053870576264,0.999998713932226,RI_R,R,early auditory cortex,early aud.
284,distractor,2677,0.186883912394063,0.0057777723119182,0.690010690627406,RI_R,R,early auditory cortex,early aud.
284,incongruency,2364,0.586948288208911,-0.000986747541377826,0.726121593660508,RI_R,R,early auditory cortex,early aud.
284,target,3206,0.00285496402037291,0.0252262228250464,0.00511336839469776,RI_R,R,early auditory cortex,early aud.
285,congruency,2466,0.443641472968423,0.0064825805567571,0.999998713932226,PFcm_R,R,posterior opercular cortex,pOperc
285,distractor,2377,0.568923945141943,0.000971539456394773,0.999918495817204,PFcm_R,R,posterior opercular cortex,pOperc
285,incongruency,2427,0.498586320274479,0.00521633456195922,0.65507691714895,PFcm_R,R,posterior opercular cortex,pOperc
285,target,3373,0.000395725506583073,0.0206453158305868,0.000969123689591198,PFcm_R,R,posterior opercular cortex,pOperc
286,congruency,2374,0.573097608684136,-0.00191615719113748,0.999998713932226,PoI2_R,R,insular and frontal opercular cortex,insular and FO
286,distractor,2034,0.917596118920479,-0.00823830023610733,0.999918495817204,PoI2_R,R,insular and frontal opercular cortex,insular and FO
286,incongruency,2521,0.368194219574955,0.0245314263775827,0.547726938210676,PoI2_R,R,insular and frontal opercular cortex,insular and FO
286,target,2729,0.141477722759676,0.0128203375949872,0.153873051944058,PoI2_R,R,insular and frontal opercular cortex,insular and FO
287,congruency,2697,0.168449769436362,0.0101618949994522,0.928397170351329,TA2_R,R,auditory association cortex,aud. assoc.
287,distractor,2492,0.407540591380229,0.00629033409744675,0.974900747498148,TA2_R,R,auditory association cortex,aud. assoc.
287,incongruency,2322,0.643761708000827,0.0108393730083708,0.777698707652006,TA2_R,R,auditory association cortex,aud. assoc.
287,target,3597,1.66580293059516e-05,0.0266560574970493,8.10390614884134e-05,TA2_R,R,auditory association cortex,aud. assoc.
288,congruency,2314,0.654272252925471,-0.00373200187170769,0.999998713932226,FOP4_R,R,insular and frontal opercular cortex,insular and FO
288,distractor,2373,0.574487037303028,-0.000659932011640171,0.999918495817204,FOP4_R,R,insular and frontal opercular cortex,insular and FO
288,incongruency,3171,0.00414573125111538,0.0658658433010616,0.0277084889875065,FOP4_R,R,insular and frontal opercular cortex,insular and FO
288,target,3734,1.78469862031053e-06,0.0459411563537451,1.7364635224643e-05,FOP4_R,R,insular and frontal opercular cortex,insular and FO
